sheet,key,change_type,column,before,after,cell_ref,target_entity,target_column,live_prd_cd,apply_class,confidence,note
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13,굿즈파우치!N296,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx63]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13미니,,굿즈파우치!N297,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx64]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13미니,굿즈파우치!N297,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx64]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13프로,,굿즈파우치!N298,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx65]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13프로,굿즈파우치!N298,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx65]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13프로맥스,,굿즈파우치!N299,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx66]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13프로맥스,굿즈파우치!N299,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx66]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14★,,굿즈파우치!N300,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx67]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14★,굿즈파우치!N300,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx67]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14미니★,,굿즈파우치!N301,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx68]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14미니★,굿즈파우치!N301,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx68]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14프로★,,굿즈파우치!N302,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx69]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14프로★,굿즈파우치!N302,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx69]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14프로맥스★,,굿즈파우치!N303,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx70]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14프로맥스★,굿즈파우치!N303,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx70]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰15★,,굿즈파우치!N304,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx71]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰15★,굿즈파우치!N304,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx71]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰15프로★,,굿즈파우치!N305,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx72]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰15프로★,굿즈파우치!N305,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx72]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰15프로맥스★,,굿즈파우치!N306,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx73]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰15프로맥스★,굿즈파우치!N306,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx73]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰15플러스★,,굿즈파우치!N307,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx74]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰15플러스★,굿즈파우치!N307,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx74]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22),,굿즈파우치!N309,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx76]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22),굿즈파우치!N309,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx76]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22플러스),,굿즈파우치!N310,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx77]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22플러스),굿즈파우치!N310,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx77]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S22울트라),,굿즈파우치!N311,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx78]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S22울트라),굿즈파우치!N311,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx78]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23)★,,굿즈파우치!N312,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx79]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23)★,굿즈파우치!N312,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx79]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23플러스)★,,굿즈파우치!N313,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx80]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23플러스)★,굿즈파우치!N313,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx80]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S23울트라)★,,굿즈파우치!N314,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx81]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S23울트라)★,굿즈파우치!N314,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx81]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24)★,,굿즈파우치!N315,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx82]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24)★,굿즈파우치!N315,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx82]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24플러스)★,,굿즈파우치!N316,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx83]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24플러스)★,굿즈파우치!N316,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx83]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),삼성(갤럭시S24울트라)★,,굿즈파우치!N317,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx84]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,삼성(갤럭시S24울트라)★,굿즈파우치!N317,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx84]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12미니,,굿즈파우치!N318,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx85]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12미니,굿즈파우치!N318,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx85]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12프로,,굿즈파우치!N319,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx86]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12프로,굿즈파우치!N319,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx86]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰12프로맥스,,굿즈파우치!N320,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx87]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰12프로맥스,굿즈파우치!N320,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx87]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13,,굿즈파우치!N321,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx88]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13,굿즈파우치!N321,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx88]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13미니,,굿즈파우치!N322,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx89]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13미니,굿즈파우치!N322,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx89]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13프로,,굿즈파우치!N323,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx90]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13프로,굿즈파우치!N323,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx90]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰13프로맥스,,굿즈파우치!N324,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx91]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰13프로맥스,굿즈파우치!N324,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx91]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14★,,굿즈파우치!N325,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx92]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14★,굿즈파우치!N325,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx92]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14미니★,,굿즈파우치!N326,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx93]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14미니★,굿즈파우치!N326,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx93]
굿즈파우치(가격포함),14715,MODIFIED,사이즈(필수),아이폰14프로★,,굿즈파우치!N327,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx94]
굿즈파우치(가격포함),14715,MODIFIED,상품(옵션),,아이폰14프로★,굿즈파우치!N327,t_prd_product_option_groups/options/option_items,(차원행 size -> CPQ 옵션레이어 재분류),PRD_000280,ESCALATE,HIGH,size를 CPQ 옵션으로 재분류. 라이브 옵션레이어 미적재(items=18=silsa만). dbm-cpq-option-mapping L2 설계 필요. 기계적 size 삭제 금지(price/size 사슬 파손). [prd_nm=레더라벨제작 vidx94]
