sheet,row_seq,prd_nm,_anchor_ffilled,_row_hidden,_work_size_col,_work_size_value,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,cell_meta_json
계산공식집초안,14,,false,false,,,,[원자합산형: 모양엽서 / 라벨텍],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,15,,false,false,,,,판매가 = 인쇄비 + 용지비 + 커팅비,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,16,,false,false,,,,(1) 커팅비 = [출력매수] X 2000원[커팅가격테이블참조],커팅/타공,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,18,,false,false,,,,[원자합산형: 인쇄배경지 / 헤더택],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,19,,false,false,,,,판매가 = 인쇄비 + 용지비 + 접지비 + 타공비 + 추가상품,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,20,,false,false,,,,(1) 커팅비 = [출력매수] X 2000원,,*[기본형(커팅없음)] 옵션의 경우 판걸이수 계산시 블리드 차이 참고,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,21,,false,false,,,,(2) 접지비 = [제작수량] X [오시가격테이블참조],인쇄후가공 > 오시,*[상하접지형]옵션의 경우 후가공 오시가격 추가,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,22,,false,false,,,,(3) 타공비 = [출력매수] X 장당 1000원[타공가격테이블참조],커팅/타공,* [타공형]의 옵션의 경우 타공비 ,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,24,,false,false,,,,[원자합산형: 소량전단지],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,25,,false,false,,,,판매가 = 인쇄비 + 코팅비 + 용지비 + 후가공비,,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,28,,false,false,,,,[원자합산형: 접지리플렛 / 와이드접지리플렛/미니접지카드/2단접지카드/3단접지카드],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,29,,false,false,,,,판매가 = 인쇄비 + 코팅비 + 용지비 + 접지비 + 후가공비+ 후가공_박(대형) + 추가상품,,*국4절 / 3절기준 ,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,30,,false,false,,,,접지비 = [제작수량행 단가],접지옵션,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
계산공식집초안,32,,false,false,,,,[고정가형: 스탠다드명함 / 프리미엄명함 / 코팅명함 / 펄명함 / 투명명함 / 화이트인쇄명함 / 모양명함 / 미니모양명함],,,,,,,,,,,,,,,,,,,,,,,,,,"{""A"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""B"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""C"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""D"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""E"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""F"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""G"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""H"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""I"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""J"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""K"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""L"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""M"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""N"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""O"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""P"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Q"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""R"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""S"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""T"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""U"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""V"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""W"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""X"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Y"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""Z"": {""font_rgb"": ""Values must be of type <class 'str'>""}, ""AA"": {""font_rgb"": ""Values must be of type <class 'str'>""}}"
