table,pk,comp_cd,current_note,corrected_note
t_prc_component_prices,768,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥2500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 2500장 이상
t_prc_component_prices,782,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥3000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 3000장 이상
t_prc_component_prices,796,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥3500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 3500장 이상
t_prc_component_prices,810,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥4000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 4000장 이상
t_prc_component_prices,824,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥4500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 4500장 이상
t_prc_component_prices,838,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥5000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 5000장 이상
t_prc_component_prices,852,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥6000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 6000장 이상
t_prc_component_prices,866,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥7000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 7000장 이상
t_prc_component_prices,880,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥8000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 8000장 이상
t_prc_component_prices,894,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥9000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 9000장 이상
t_prc_component_prices,908,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥10000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 10000장 이상
t_prc_component_prices,922,COMP_PRINT_SPOT_PINK_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수≥1000000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(핑크)/양면 출력매수 1000000장 이상
t_prc_component_prices,197,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1장 이상
t_prc_component_prices,211,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥2 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 2장 이상
t_prc_component_prices,225,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥3 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 3장 이상
t_prc_component_prices,239,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥4 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 4장 이상
t_prc_component_prices,253,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥5 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 5장 이상
t_prc_component_prices,267,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥6 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 6장 이상
t_prc_component_prices,281,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥7 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 7장 이상
t_prc_component_prices,295,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥8 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 8장 이상
t_prc_component_prices,309,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥9 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 9장 이상
t_prc_component_prices,323,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥10 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 10장 이상
t_prc_component_prices,337,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥15 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 15장 이상
t_prc_component_prices,351,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥20 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 20장 이상
t_prc_component_prices,365,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥25 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 25장 이상
t_prc_component_prices,379,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥30 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 30장 이상
t_prc_component_prices,393,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥35 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 35장 이상
t_prc_component_prices,407,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥40 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 40장 이상
t_prc_component_prices,421,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥45 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 45장 이상
t_prc_component_prices,435,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥50 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 50장 이상
t_prc_component_prices,449,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥60 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 60장 이상
t_prc_component_prices,463,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 70장 이상
t_prc_component_prices,477,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 80장 이상
t_prc_component_prices,491,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 90장 이상
t_prc_component_prices,505,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 100장 이상
t_prc_component_prices,519,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 150장 이상
t_prc_component_prices,533,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥200 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 200장 이상
t_prc_component_prices,547,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥250 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 250장 이상
t_prc_component_prices,561,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥300 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 300장 이상
t_prc_component_prices,575,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥350 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 350장 이상
t_prc_component_prices,589,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥400 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 400장 이상
t_prc_component_prices,603,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥450 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 450장 이상
t_prc_component_prices,617,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 500장 이상
t_prc_component_prices,631,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥600 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 600장 이상
t_prc_component_prices,645,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥700 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 700장 이상
t_prc_component_prices,659,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥800 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 800장 이상
t_prc_component_prices,673,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥900 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 900장 이상
t_prc_component_prices,687,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1000장 이상
t_prc_component_prices,701,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1200 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1200장 이상
t_prc_component_prices,715,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1400 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1400장 이상
t_prc_component_prices,729,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1600 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1600장 이상
t_prc_component_prices,743,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1800 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1800장 이상
t_prc_component_prices,757,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥2000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 2000장 이상
t_prc_component_prices,771,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥2500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 2500장 이상
t_prc_component_prices,785,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥3000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 3000장 이상
t_prc_component_prices,799,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥3500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 3500장 이상
t_prc_component_prices,813,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥4000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 4000장 이상
t_prc_component_prices,827,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥4500 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 4500장 이상
t_prc_component_prices,841,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥5000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 5000장 이상
t_prc_component_prices,855,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥6000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 6000장 이상
t_prc_component_prices,869,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥7000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 7000장 이상
t_prc_component_prices,883,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥8000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 8000장 이상
t_prc_component_prices,897,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥9000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 9000장 이상
t_prc_component_prices,911,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥10000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 10000장 이상
t_prc_component_prices,925,COMP_PRINT_SPOT_SILVER_S1,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수≥1000000 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/단면 출력매수 1000000장 이상
t_prc_component_prices,198,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥1 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 1장 이상
t_prc_component_prices,212,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥2 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 2장 이상
t_prc_component_prices,226,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥3 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 3장 이상
t_prc_component_prices,240,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥4 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 4장 이상
t_prc_component_prices,254,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥5 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 5장 이상
t_prc_component_prices,268,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥6 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 6장 이상
t_prc_component_prices,282,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥7 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 7장 이상
t_prc_component_prices,296,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥8 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 8장 이상
t_prc_component_prices,310,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥9 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 9장 이상
t_prc_component_prices,324,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥10 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 10장 이상
t_prc_component_prices,338,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥15 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 15장 이상
t_prc_component_prices,352,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥20 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 20장 이상
t_prc_component_prices,366,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥25 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 25장 이상
t_prc_component_prices,380,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥30 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 30장 이상
t_prc_component_prices,394,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥35 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 35장 이상
t_prc_component_prices,408,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥40 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 40장 이상
t_prc_component_prices,422,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥45 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 45장 이상
t_prc_component_prices,436,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥50 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 50장 이상
t_prc_component_prices,450,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥60 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 60장 이상
t_prc_component_prices,464,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥70 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 70장 이상
t_prc_component_prices,478,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥80 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 80장 이상
t_prc_component_prices,492,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥90 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 90장 이상
t_prc_component_prices,506,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥100 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 100장 이상
t_prc_component_prices,520,COMP_PRINT_SPOT_SILVER_S2,"[siz-corrected: SIZ_PENDING_GUK4→SIZ_000499] 디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수≥150 (별색=공정,clr=NULL)",디지털인쇄 출력비(국4절)/별색(은색)/양면 출력매수 150장 이상
