prd_cd,product_group,prd_nm,axis,verdict,evidence,repro_sql,cell_source,confidence,money_impact
PRD_000133,실사,캔버스 행잉포스터,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000050,SIZ_000052,SIZ_000198]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000133' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000133,실사,캔버스 행잉포스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000133';",엑셀:페이지 없음(needed=N),high,
PRD_000134,실사,린넨 우드봉 족자,공정,MATCH,권위 가공='오버로크+봉미싱(4cm)'·라이브 proc 실가공 [['PROC_000080']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000134' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000134,실사,린넨 우드봉 족자,도수,CONFIRM,권위 실사출력(소재=린넨) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000134' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000134,실사,린넨 우드봉 족자,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000134' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000134,실사,린넨 우드봉 족자,사이즈코드,MATCH,"권위 사이즈='A4'·라이브 3행 siz=[SIZ_000258,SIZ_000315,SIZ_000317]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000134';",엑셀:사이즈(필수),high,
PRD_000134,실사,린넨 우드봉 족자,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000134' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000134,실사,린넨 우드봉 족자,자재,MATCH,권위 소재='린넨'·라이브 mat 1행 [MAT_000184],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000134' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000134,실사,린넨 우드봉 족자,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000314,SIZ_000316,SIZ_000318]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000134' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000134,실사,린넨 우드봉 족자,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000134';",엑셀:페이지 없음(needed=N),high,
PRD_000135,실사,족자포스터,공정,MATCH,권위 가공='사각족자'·라이브 proc 실가공 [['PROC_000082']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000135' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000135,실사,족자포스터,도수,CONFIRM,권위 실사출력(소재=PET) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000135' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000135,실사,족자포스터,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000135' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000135,실사,족자포스터,사이즈코드,MATCH,"권위 사이즈='A3 (297 x 420 mm)'·라이브 5행 siz=[SIZ_000174,SIZ_000197,SIZ_000293,SIZ_000319,SIZ_000320]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000135';",엑셀:사이즈(필수),high,
PRD_000135,실사,족자포스터,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000135' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000135,실사,족자포스터,자재,MATCH,권위 소재='PET'·라이브 mat 1행 [MAT_000178],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000135' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000135,실사,족자포스터,판형,MATCH,"권위 출력용지규격=''·라이브 plate 5행 siz=[SIZ_000052,SIZ_000198,SIZ_000294,SIZ_000319,SIZ_000320]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000135' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000135,실사,족자포스터,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000135';",엑셀:페이지 없음(needed=N),high,
PRD_000136,실사,PET배너,공정,MATCH,권위 가공='4구타공'·라이브 proc 실가공 [['PROC_000079']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000136' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000136,실사,PET배너,도수,CONFIRM,권위 실사출력(소재=PET) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000136' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000136,실사,PET배너,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000136' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000136,실사,PET배너,사이즈코드,MATCH,권위 사이즈='600x1800mm'·라이브 1행 siz=[SIZ_000321],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000136';",엑셀:사이즈(필수),high,
PRD_000136,실사,PET배너,인쇄옵션,CONFIRM,"권위 화이트별색='' 코팅='무광코팅' needed=Y. 라이브: 코팅/별색이 공정축(proc ['유광', '무광'])에 적재—인쇄옵션축 미사용(축귀속)","SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000136' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,med,
PRD_000136,실사,PET배너,자재,MATCH,"권위 소재='PET'·라이브 mat 2행 [MAT_000178,MAT_000223]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000136' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000136,실사,PET배너,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000321],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000136' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000136,실사,PET배너,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000136';",엑셀:페이지 없음(needed=N),high,
PRD_000137,실사,메쉬배너,공정,MATCH,권위 가공='4구타공'·라이브 proc 실가공 [['PROC_000079']],SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000137' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000137,실사,메쉬배너,도수,CONFIRM,권위 실사출력(소재=메쉬) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000137' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000137,실사,메쉬배너,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000137' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000137,실사,메쉬배너,사이즈코드,MATCH,권위 사이즈='600x1800mm'·라이브 1행 siz=[SIZ_000321],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000137';",엑셀:사이즈(필수),high,
PRD_000137,실사,메쉬배너,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000137' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000137,실사,메쉬배너,자재,MATCH,권위 소재='메쉬'·라이브 mat 1행 [MAT_000183],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000137' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000137,실사,메쉬배너,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000321],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000137' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000137,실사,메쉬배너,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000137';",엑셀:페이지 없음(needed=N),high,
PRD_000138,실사,일반현수막,공정,MATCH,"권위 가공='열재단'·라이브 proc 실가공 [['PROC_000080', '부착', 'PROC_000084', 'PROC_000104']]",SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000138' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000138,실사,일반현수막,도수,CONFIRM,권위 실사출력(소재=현수막천) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000138' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000138,실사,일반현수막,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000138' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000138,실사,일반현수막,사이즈코드,MATCH,권위 사이즈='5000x900mm'·라이브 1행 siz=[SIZ_000322],"SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000138';",엑셀:사이즈(필수),high,
PRD_000138,실사,일반현수막,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000138' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000138,실사,일반현수막,자재,MATCH,"권위 소재='현수막천'·라이브 mat 6행 [MAT_000069,MAT_000070,MAT_000182,MAT_000337,MAT_000338,MAT_000340]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000138' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000138,실사,일반현수막,판형,MATCH,권위 출력용지규격=''·라이브 plate 1행 siz=[SIZ_000322],"SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000138' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000138,실사,일반현수막,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000138';",엑셀:페이지 없음(needed=N),high,
PRD_000139,실사,메쉬현수막,공정,MATCH,"권위 가공='재단만'·라이브 proc 실가공 [['PROC_000079', '부착', 'PROC_000084']]",SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000139' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,med,
PRD_000139,실사,메쉬현수막,도수,CONFIRM,권위 실사출력(소재=메쉬) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000139' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000139,실사,메쉬현수막,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000139' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000139,실사,메쉬현수막,사이즈코드,MATCH,"권위 사이즈='900 x 900mm'·라이브 3행 siz=[SIZ_000320,SIZ_000322,SIZ_000323]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000139';",엑셀:사이즈(필수),high,
PRD_000139,실사,메쉬현수막,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000139' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000139,실사,메쉬현수막,자재,MATCH,"권위 소재='메쉬'·라이브 mat 2행 [MAT_000070,MAT_000183]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000139' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000139,실사,메쉬현수막,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000320,SIZ_000322,SIZ_000323]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000139' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000139,실사,메쉬현수막,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000139';",엑셀:페이지 없음(needed=N),high,
PRD_000140,실사,무광시트커팅,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000140' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000140,실사,무광시트커팅,도수,CONFIRM,권위 실사출력(소재=화이트) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000140' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000140,실사,무광시트커팅,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000140' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000140,실사,무광시트커팅,사이즈코드,MATCH,"권위 사이즈='A4 (210 x 297 mm)'·라이브 3행 siz=[SIZ_000172,SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000140';",엑셀:사이즈(필수),high,
PRD_000140,실사,무광시트커팅,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000140' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000140,실사,무광시트커팅,자재,MATCH,"권위 소재='화이트'·라이브 mat 2행 [MAT_000255,MAT_000256]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000140' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000140,실사,무광시트커팅,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000050,SIZ_000052,SIZ_000198]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000140' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000140,실사,무광시트커팅,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000140';",엑셀:페이지 없음(needed=N),high,
PRD_000141,실사,홀로그램 시트커팅,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000141' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000141,실사,홀로그램 시트커팅,도수,CONFIRM,권위 실사출력(소재=홀로그램) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000141' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000141,실사,홀로그램 시트커팅,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000141' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000141,실사,홀로그램 시트커팅,사이즈코드,MATCH,"권위 사이즈='A4 (210 x 297 mm)'·라이브 3행 siz=[SIZ_000172,SIZ_000174,SIZ_000197]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000141';",엑셀:사이즈(필수),high,
PRD_000141,실사,홀로그램 시트커팅,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000141' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000141,실사,홀로그램 시트커팅,자재,MATCH,권위 소재='홀로그램'·라이브 mat 1행 [MAT_000257],SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000141' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000141,실사,홀로그램 시트커팅,판형,MATCH,"권위 출력용지규격=''·라이브 plate 3행 siz=[SIZ_000050,SIZ_000052,SIZ_000198]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000141' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000141,실사,홀로그램 시트커팅,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000141';",엑셀:페이지 없음(needed=N),high,
PRD_000142,실사,유광아크릴스티커,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000142' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000142,실사,유광아크릴스티커,도수,CONFIRM,권위 실사출력(소재=화이트) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000142' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000142,실사,유광아크릴스티커,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000142' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000142,실사,유광아크릴스티커,사이즈코드,MATCH,"권위 사이즈='290 x 90 mm'·라이브 4행 siz=[SIZ_000324,SIZ_000325,SIZ_000326,SIZ_000327]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000142';",엑셀:사이즈(필수),high,
PRD_000142,실사,유광아크릴스티커,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000142' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000142,실사,유광아크릴스티커,자재,MATCH,"권위 소재='화이트'·라이브 mat 2행 [MAT_000255,MAT_000256]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000142' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000142,실사,유광아크릴스티커,판형,MATCH,"권위 출력용지규격=''·라이브 plate 4행 siz=[SIZ_000324,SIZ_000325,SIZ_000326,SIZ_000327]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000142' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000142,실사,유광아크릴스티커,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000142';",엑셀:페이지 없음(needed=N),high,
PRD_000143,실사,미러아크릴스티커,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000143' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000143,실사,미러아크릴스티커,도수,CONFIRM,권위 실사출력(소재=골드) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000143' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000143,실사,미러아크릴스티커,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000143' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000143,실사,미러아크릴스티커,사이즈코드,MATCH,"권위 사이즈='290 x 90 mm'·라이브 4행 siz=[SIZ_000324,SIZ_000325,SIZ_000326,SIZ_000327]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000143';",엑셀:사이즈(필수),high,
PRD_000143,실사,미러아크릴스티커,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000143' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000143,실사,미러아크릴스티커,자재,MATCH,"권위 소재='골드'·라이브 mat 2행 [MAT_000258,MAT_000259]",SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000143' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),high,
PRD_000143,실사,미러아크릴스티커,판형,MATCH,"권위 출력용지규격=''·라이브 plate 4행 siz=[SIZ_000324,SIZ_000325,SIZ_000326,SIZ_000327]","SELECT siz_cd,output_paper_typ_cd FROM t_prd_product_plate_sizes WHERE prd_cd='PRD_000143' AND del_yn='N';",엑셀:파일사양_출력용지규격,med,
PRD_000143,실사,미러아크릴스티커,페이지룰,N/A,권위 페이지룰 needed=N(낱장/단품)·라이브 부재,"SELECT page_min,page_max FROM t_prd_product_page_rules WHERE prd_cd='PRD_000143';",엑셀:페이지 없음(needed=N),high,
PRD_000144,실사,미니보드스탠딩,공정,N/A,권위 가공/조각수 없음(needed=N)·라이브 proc 부재,SELECT pr.proc_nm FROM t_prd_product_processes p JOIN t_proc_processes pr ON p.proc_cd=pr.proc_cd WHERE p.prd_cd='PRD_000144' AND p.del_yn='N';,엑셀:커팅/조각수/가공(옵션)_가공,high,
PRD_000144,실사,미니보드스탠딩,도수,CONFIRM,권위 실사출력(소재=) needed=Y·라이브 print_options 부재. ★실사 전체 도수축 미등록(색상수 vs 실사출력사양 권위 모호)—인간 확인,"SELECT print_side,front_colrcnt_cd,back_colrcnt_cd,print_opt_cd FROM t_prd_product_print_options WHERE prd_cd='PRD_000144' AND del_yn='N';",엑셀:인쇄(옵션)/인쇄사양/소재(실사출력),med,
PRD_000144,실사,미니보드스탠딩,묶음수,N/A,권위 묶음수 needed=N(연속수량)·라이브 부재,SELECT bdl_qty FROM t_prd_product_bundle_qtys WHERE prd_cd='PRD_000144' AND del_yn='N';,엑셀:건수표기 없음(needed=N),high,
PRD_000144,실사,미니보드스탠딩,사이즈코드,MATCH,"권위 사이즈='A5 (148 x 210mm)'·라이브 3행 siz=[SIZ_000170,SIZ_000172,SIZ_000174]","SELECT siz_cd,del_yn FROM t_prd_product_sizes WHERE prd_cd='PRD_000144';",엑셀:사이즈(필수),high,
PRD_000144,실사,미니보드스탠딩,인쇄옵션,N/A,권위 화이트별색/코팅 없음(needed=N)·코팅='',"SELECT print_opt_cd,print_side FROM t_prd_product_print_options WHERE prd_cd='PRD_000144' AND del_yn='N';",엑셀:별색인쇄/코팅/커팅,high,
PRD_000144,실사,미니보드스탠딩,자재,CONFIRM,권위 소재 공란·라이브 mat 부재—엑셀 소재 미명시,SELECT m.mat_nm FROM t_prd_product_materials p JOIN t_mat_materials m ON p.mat_cd=m.mat_cd WHERE p.prd_cd='PRD_000144' AND p.del_yn='N';,엑셀:종이(필수)/소재(필수),med,
