system,group,screen_id,screen_name,role,function,work_type,counterpart,direction,owner_side,plan_row_id,status,evidence
widget,위젯빌더(운영자),ui_preview,미리보기 · 나란히 보기,운영자(CS·상품),게시 위젯 가격 전수 대조·3단계 승인(1차 최숙진 → 2차 김용기 → 3차 채훈희),manual,,,,STD-ADP-037,진행,"_workspace/huni-launch-runway/08_system-screen/t49/_planrows-A.csv:116 STD-ADP-037 「게시 위젯 가격 전수 대조(1차 최숙진 → 2차 김용기 → 3차 채훈희 승인)」(부분·최숙진) — ⓐ 원장 대응 · 대조가 수행되는 화면 = raw/webadmin/tools/widget_manual_content.py:257 가격 진단(가격 소스·구성요소별 매칭/제외 사유·할인 단계, 작업자 전용) · 승인 절차 자체는 시스템 밖"
widget,위젯빌더(운영자),ui_preview,미리보기 · 나란히 보기,운영자(CS·상품),주문 미리보기 — 담기 시 넘어가는 본문을 저장 없이 확인,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:202 widget_order_preview · raw/webadmin/tools/widget_manual_content.py:975 EMBED_NOTES
widget,위젯빌더(운영자),ui_preview,미리보기 · 나란히 보기,운영자(CS·상품),미리보기 원고 업로드 presign 발급,integrate,s3,webadmin→s3,webadmin,STD-ART-001,미확인,raw/webadmin/webadmin/config/urls.py:196 widget_preview_presign · 라우트만 확인(구현 미독)
widget,위젯빌더(운영자),ui_preview,미리보기 · 나란히 보기,운영자(CS·상품),미리보기 대용량 멀티파트 업로드(create|sign|complete|abort),integrate,s3,webadmin→s3,webadmin,STD-ART-002,미확인,raw/webadmin/webadmin/config/urls.py:198 widget_preview_multipart · 라우트만 확인(구현 미독)
widget,위젯빌더(운영자),ui_statusbar,상태바 — 필수공정 자동 청구,운영자(CS·상품),본품·구성원 스코프별 필수공정 상시 표시(항목 없이도 가격·주문에 자동 탑재),build,,,,STD-OPT-035,완료,raw/webadmin/tools/widget_manual_content.py:287 · raw/webadmin/tools/widget_manual_content.py:293
widget,위젯빌더(운영자),ui_templates,위젯 템플릿 관리,운영자(CS·상품),템플릿 목록 조회(상품 구분 없는 전역 단일 목록),build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:227 widget_template_rows · raw/webadmin/tools/widget_manual_content.py:501
widget,위젯빌더(운영자),ui_templates,위젯 템플릿 관리,운영자(CS·상품),[＋ 템플릿 지정] — 후보 위젯 검색 후 템플릿으로 지정,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:229 widget_template_candidates · raw/webadmin/tools/widget_manual_content.py:500
widget,위젯빌더(운영자),ui_templates,위젯 템플릿 관리,운영자(CS·상품),템플릿 상세 — 구성 항목과 상품 종속 항목(옵션그룹·추가상품·셋트 구성원) 개수 경고,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:231 widget_template_detail · raw/webadmin/tools/widget_manual_content.py:502
widget,위젯빌더(운영자),ui_templates,위젯 템플릿 관리,운영자(CS·상품),[템플릿 목록에서 빼기] — 위젯은 남기고 템플릿 지정만 해제,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:503
widget,위젯빌더(운영자),ui_templates,위젯 템플릿 관리,운영자(CS·상품),템플릿 이름 변경(구성은 유지),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:504 · raw/webadmin/webadmin/config/urls.py:234 widget_rename
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),＋ 새 위젯 생성(이름 입력 후 빈 위젯 또는 템플릿에서 시작),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:205 · raw/webadmin/webadmin/config/urls.py:190 widget_create · 빌더 운영 도구 행 없음
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[구성] 탭 — 캔버스 단독 보기로 전환,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:206
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[나란히] 탭 — 캔버스+미리보기 동시 보기로 전환(위젯 열 때 기본),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:207
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[미리보기] 탭 — 고객 화면만 실제 렌더러로 크게 보기,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:208
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),실행취소 Ctrl+Z (최근 100단계),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:209
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),다시실행 Ctrl+Shift+Z,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:210
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[게시] — 작업본을 버전으로 굳혀 고객 화면에 내보냄,build,,,,T2-2,완료,raw/webadmin/tools/widget_manual_content.py:211 · raw/webadmin/webadmin/config/urls.py:207 widget_publish
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[버전…] 패널 열기(게시 이력·롤백),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:212 · raw/webadmin/webadmin/config/urls.py:209 widget_versions
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[템플릿 지정]/[템플릿 해제] 토글,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:213 · raw/webadmin/webadmin/config/urls.py:213 widget_template_toggle
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),[삭제] — 사용 현황 표시 후 2단계 확인 논리삭제,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:214 · raw/webadmin/webadmin/config/urls.py:204 widget_delete
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),자동저장 상태 표시(변경됨 → 저장 중… → 마지막 저장 N초 전),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:215 · raw/webadmin/webadmin/config/urls.py:194 widget_save
widget,위젯빌더(운영자),ui_toolbar,상단바 버튼,운영자(CS·상품),「이 상품 다른 화면에서 열기」 드롭다운 — 상품정보·상품뷰어·가격뷰어·Edicus 템플릿 연결·작업가이드·메인이미지·디자인 새 탭 진입,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:216
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),게시 직전 경고 목록 + 버전 메모를 한 창에 모아 확인,build,,,,T2-2,완료,raw/webadmin/tools/widget_manual_content.py:886 PUBLISH_NOTES 「게시 전 확인 절차」
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),게시 버전 목록 조회 및 활성 버전 표시,build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:276 · raw/webadmin/webadmin/config/urls.py:209 widget_versions
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),[이 버전으로 롤백] — 활성 버전 교체 + 작업본도 그 내용으로 되돌림,build,,,,NEW,완료,raw/webadmin/webadmin/config/urls.py:211 widget_rollback · raw/webadmin/tools/widget_manual_content.py:899 PUBLISH_NOTES 「버전 · 롤백」
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),[게시 중단] — 고객 화면에서만 내림(버전 보존),build,,,,T2-2,완료,raw/webadmin/tools/widget_manual_content.py:277 · raw/webadmin/tools/widget_manual_content.py:903
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),[다시 게시] — 내리기 전 활성 버전 그대로 재노출(최초 게시는 [게시]로만 가능),build,,,,T2-2,완료,raw/webadmin/tools/widget_manual_content.py:903 PUBLISH_NOTES 「게시 취소(내리기)와 다시 올리기」
widget,위젯빌더(운영자),ui_versions,게시 · 버전 · 롤백,운영자(CS·상품),상태 배지 표시(작성중 / 게시됨 / 게시중단 + 템플릿),build,,,,NEW,완료,raw/webadmin/tools/widget_manual_content.py:273
