prd_cd,prd_nm,opt_group,opt,opt_item(ref해소),U태깅,기준정보중복여부,가격종속여부,처분,근거,돈영향
PRD_000047,소량전단지,종이,몽블랑 210g,자재:MAT_000108(몽블랑 210g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,몽블랑 240g,자재:MAT_000109(몽블랑 240g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,아코팩(웜화이트) 250g,자재:MAT_000113(아코팩),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,리사이클러스 240g,자재:MAT_000114(리사이클러스),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,매쉬멜로우 233g,자재:MAT_000115(매쉬멜로우),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,린넨커버 216g,자재:MAT_000116(린넨커버),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스타화이트(하이테크) 238g,자재:MAT_000117(스타화이트),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,클래식 크래스트 스티플 270g,자재:MAT_000118(클래식 크래스트),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,리브스디자인 250g,자재:MAT_000119(리브스디자인 250g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,매직터치(백색) 250g,자재:MAT_000120(매직터치),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,켄도 250g,자재:MAT_000121(켄도),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,띤또레또 200g,자재:MAT_000123(띤또레또 200g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,띤또레또 250g,자재:MAT_000124(띤또레또 250g),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,한지 170g,자재:MAT_000125(한지),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스코트랜드 220g,자재:MAT_000126(스코트랜드),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스타드림(다이아몬드) 240g,자재:MAT_000127(스타드림),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스타드림(실버) 240g,자재:MAT_000128(면끈),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스타드림(골드) 240g,자재:MAT_000129(아크릴키링고리),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,종이,스타드림(로즈쿼츠) 240g,자재:MAT_000130(네오디움자석),U-3(자재 선택→생산+가격),부분(46/47 일치),Y,EXTEND,옵션 ref .03 47건 중 1건이 product_materials 미실재(트리거/baseline 불일치) → 배선 보강. 삭제금지,
PRD_000047,소량전단지,코팅,코팅없음,(무참조 항목),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,가격 파손 모드 그룹참조
PRD_000047,소량전단지,코팅,유광,공정:PROC_000014(유광라미네이팅),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,
PRD_000047,소량전단지,코팅,무광,공정:PROC_000015(무광라미네이팅),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 코팅,
PRD_000047,소량전단지,후가공,가변텍스트,공정:PROC_000031(가변텍스트),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000047,소량전단지,후가공,가변이미지,공정:PROC_000032(가변이미지),U-3(후가공 공정→생산/가격),Y-트리거정합(공정 2/2),Y,KEEP,후가공 공정 선택 옵션 ref .04→proc_cd 환원(product_processes 공존=설계 정합). 후가공,
PRD_000050,봉투제작,봉투옵션,티켓봉투,사이즈:SIZ_000191,U-3(봉투=사이즈 선택→가격),Y-트리거정합(사이즈 4/4),Y,KEEP,"봉투 사이즈를 옵션으로 선택 ref .01→siz_cd 환원(봉투류 정합, dimension-conformance). product_sizes 공존=설계 정합",
PRD_000050,봉투제작,봉투옵션,자켓봉투,사이즈:SIZ_000193,U-3(봉투=사이즈 선택→가격),Y-트리거정합(사이즈 4/4),Y,KEEP,"봉투 사이즈를 옵션으로 선택 ref .01→siz_cd 환원(봉투류 정합, dimension-conformance). product_sizes 공존=설계 정합",
PRD_000050,봉투제작,봉투옵션,소봉투,사이즈:SIZ_000192,U-3(봉투=사이즈 선택→가격),Y-트리거정합(사이즈 4/4),Y,KEEP,"봉투 사이즈를 옵션으로 선택 ref .01→siz_cd 환원(봉투류 정합, dimension-conformance). product_sizes 공존=설계 정합",
PRD_000050,봉투제작,봉투옵션,대봉투,사이즈:SIZ_000194,U-3(봉투=사이즈 선택→가격),Y-트리거정합(사이즈 4/4),Y,KEEP,"봉투 사이즈를 옵션으로 선택 ref .01→siz_cd 환원(봉투류 정합, dimension-conformance). product_sizes 공존=설계 정합",
PRD_000034,펄명함,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[종이·후가공] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000035,모양명함,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[커팅모양·후가공] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000036,미니모양명함,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[커팅모양] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000039,투명명함,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[소재(PET)·종이·별색] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000043,인쇄배경지(OPP봉투타입),(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[종이·인쇄] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000044,인쇄배경지(투명케이스타입),(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[종이·인쇄] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000045,인쇄헤더택,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[종이·인쇄·커팅] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000048,접지리플렛,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[접지·종이·인쇄·후가공] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000049,와이드 접지리플렛,(옵션그룹 없음),(전 상품),(옵션 레이어 부재),U-3 필요(미구현),N(옵션 부재),Y,EXTEND,live(use=Y)이나 옵션그룹 0 — §21 cpq-defect-board 기대 옵션[접지·종이·인쇄·후가공] 미배선. 손님 선택 레이어 부재→선택 불가. 옵션 레이어 신설 EXTEND(삭제 아님). §7/dbmap Tier-A 재적재,선택 옵션 부재→가격/생산 축소
PRD_000022,금은별색엽서,(옵션그룹 없음),(전 상품),(미출시),유보,N(미출시),N,AMBIG,use=N 미출시 — 옵션 부재 판정 유보. 출시 시 기대 옵션[별색(금/은)] EXTEND 대상. 현재 처분 없음,-
PRD_000023,모양엽서,(옵션그룹 없음),(전 상품),(미출시),유보,N(미출시),N,AMBIG,use=N 미출시 — 옵션 부재 판정 유보. 출시 시 기대 옵션[커팅모양] EXTEND 대상. 현재 처분 없음,-
PRD_000028,미니접지카드,(옵션그룹 없음),(전 상품),(미출시),유보,N(미출시),N,AMBIG,use=N 미출시 — 옵션 부재 판정 유보. 출시 시 기대 옵션[접지·종이·인쇄] EXTEND 대상. 현재 처분 없음,-
PRD_000038,형압명함,(옵션그룹 없음),(전 상품),(미출시),유보,N(미출시),N,AMBIG,use=N 미출시 — 옵션 부재 판정 유보. 출시 시 기대 옵션[형압] EXTEND 대상. 현재 처분 없음,-
PRD_000051,썬캡,(옵션그룹 없음),(전 상품),(미출시),유보,N(미출시),N,AMBIG,use=N 미출시 — 옵션 부재 판정 유보. 출시 시 기대 옵션[(썬캡=판형이관 완료·옵션 도메인 아님)] EXTEND 대상. 현재 처분 없음,-
