block,product_group,dim_type,price_model,siz_label,mat_group,mat_codes,qty_band,value,source,note
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 40 x 40mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,118500,price-gangpan-sticker-l1.csv:O19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 45 x 45mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,55500,price-gangpan-sticker-l1.csv:P19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 45 x 45mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,71100,price-gangpan-sticker-l1.csv:Q19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 50 x 50mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,61000,price-gangpan-sticker-l1.csv:R19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 50 x 50mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,78900,price-gangpan-sticker-l1.csv:S19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 55 x 55mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,66000,price-gangpan-sticker-l1.csv:T19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 55 x 55mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,96000,price-gangpan-sticker-l1.csv:U19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 60 x 60mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,72000,price-gangpan-sticker-l1.csv:V19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 60 x 60mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,118500,price-gangpan-sticker-l1.csv:W19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 90 x 90mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,150000,price-gangpan-sticker-l1.csv:X19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B02,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),정사각 90 x 90mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,5000,189900,price-gangpan-sticker-l1.csv:Y19,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,18000,price-gangpan-sticker-l1.csv:B26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22500,price-gangpan-sticker-l1.csv:C26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22000,price-gangpan-sticker-l1.csv:D26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,29500,price-gangpan-sticker-l1.csv:E26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,18000,price-gangpan-sticker-l1.csv:F26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22500,price-gangpan-sticker-l1.csv:G26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,20000,price-gangpan-sticker-l1.csv:H26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,26100,price-gangpan-sticker-l1.csv:I26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22000,price-gangpan-sticker-l1.csv:J26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,29500,price-gangpan-sticker-l1.csv:K26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 15mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,18000,price-gangpan-sticker-l1.csv:L26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 15mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22500,price-gangpan-sticker-l1.csv:M26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,20300,price-gangpan-sticker-l1.csv:N26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,26700,price-gangpan-sticker-l1.csv:O26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 24mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22000,price-gangpan-sticker-l1.csv:P26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 24mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,29500,price-gangpan-sticker-l1.csv:Q26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 33mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,22000,price-gangpan-sticker-l1.csv:R26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 33mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,29500,price-gangpan-sticker-l1.csv:S26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 40mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,21500,price-gangpan-sticker-l1.csv:T26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 40mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,28500,price-gangpan-sticker-l1.csv:U26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 50mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,24000,price-gangpan-sticker-l1.csv:V26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 50mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,33300,price-gangpan-sticker-l1.csv:W26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 60mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,27000,price-gangpan-sticker-l1.csv:X26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 60mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,37900,price-gangpan-sticker-l1.csv:Y26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 70mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,29500,price-gangpan-sticker-l1.csv:Z26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 70mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,42500,price-gangpan-sticker-l1.csv:AA26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 80mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,32000,price-gangpan-sticker-l1.csv:AB26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 80mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,1000,47300,price-gangpan-sticker-l1.csv:AC26,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,27000,price-gangpan-sticker-l1.csv:B27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,34300,price-gangpan-sticker-l1.csv:C27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,33000,price-gangpan-sticker-l1.csv:D27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,46300,price-gangpan-sticker-l1.csv:E27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,27000,price-gangpan-sticker-l1.csv:F27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,34300,price-gangpan-sticker-l1.csv:G27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,30000,price-gangpan-sticker-l1.csv:H27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,39200,price-gangpan-sticker-l1.csv:I27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,33000,price-gangpan-sticker-l1.csv:J27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,46300,price-gangpan-sticker-l1.csv:K27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 15mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,27000,price-gangpan-sticker-l1.csv:L27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 15mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,34300,price-gangpan-sticker-l1.csv:M27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,30500,price-gangpan-sticker-l1.csv:N27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,39800,price-gangpan-sticker-l1.csv:O27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 24mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,33000,price-gangpan-sticker-l1.csv:P27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 24mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,46300,price-gangpan-sticker-l1.csv:Q27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 33mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,33000,price-gangpan-sticker-l1.csv:R27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 55 x 33mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,46300,price-gangpan-sticker-l1.csv:S27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 40mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,43000,price-gangpan-sticker-l1.csv:T27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 40mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,56900,price-gangpan-sticker-l1.csv:U27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 50mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,48000,price-gangpan-sticker-l1.csv:V27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 50mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,62700,price-gangpan-sticker-l1.csv:W27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 60mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,54000,price-gangpan-sticker-l1.csv:X27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 60mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,68600,price-gangpan-sticker-l1.csv:Y27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 70mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,59000,price-gangpan-sticker-l1.csv:Z27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 70mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,74700,price-gangpan-sticker-l1.csv:AA27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 80mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,64000,price-gangpan-sticker-l1.csv:AB27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 90 x 80mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,2000,80700,price-gangpan-sticker-l1.csv:AC27,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,36000,price-gangpan-sticker-l1.csv:B28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 35 x 25mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,46300,price-gangpan-sticker-l1.csv:C28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,44000,price-gangpan-sticker-l1.csv:D28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 40 x 30mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,62700,price-gangpan-sticker-l1.csv:E28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,36000,price-gangpan-sticker-l1.csv:F28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 42 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,46300,price-gangpan-sticker-l1.csv:G28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,비코팅/무광코팅/유광코팅,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,40000,price-gangpan-sticker-l1.csv:H28,합판도무송 별단가표·COMP_GANGPAN_PRINT
GANGPAN_B03,합판도무송스티커(PRD_000066),형상(siz_cd)×mat×qty(이산단가형),고정가by-siz_cd(37형상),직사각 50 x 20mm,유포/투명데드롱/은데드롱,grpA=비코팅084/무광155/유광156 | grpB=유포153/투명데드롱170/은데드롱,3000,52200,price-gangpan-sticker-l1.csv:I28,합판도무송 별단가표·COMP_GANGPAN_PRINT
