table,pk,comp_cd,comp_nm,current_note,corrected_note,flag
t_prc_component_prices,3668,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥200 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 200 이상,
t_prc_component_prices,3672,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥250 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 250 이상,
t_prc_component_prices,3676,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥250 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 250 이상,
t_prc_component_prices,3680,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥250 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 250 이상,
t_prc_component_prices,3684,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥300 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 300 이상,
t_prc_component_prices,3688,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥300 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 300 이상,
t_prc_component_prices,3692,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥300 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 300 이상,
t_prc_component_prices,3696,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥350 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 350 이상,
t_prc_component_prices,3700,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥350 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 350 이상,
t_prc_component_prices,3704,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥350 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 350 이상,
t_prc_component_prices,3708,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥400 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 400 이상,
t_prc_component_prices,3712,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥400 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 400 이상,
t_prc_component_prices,3716,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥400 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 400 이상,
t_prc_component_prices,3720,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥450 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 450 이상,
t_prc_component_prices,3724,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥450 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 450 이상,
t_prc_component_prices,3728,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥450 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 450 이상,
t_prc_component_prices,3732,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 500 이상,
t_prc_component_prices,3736,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 500 이상,
t_prc_component_prices,3740,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 500 이상,
t_prc_component_prices,3744,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥550 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 550 이상,
t_prc_component_prices,3748,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥550 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 550 이상,
t_prc_component_prices,3752,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥550 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 550 이상,
t_prc_component_prices,3756,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥600 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 600 이상,
t_prc_component_prices,3760,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥600 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 600 이상,
t_prc_component_prices,3764,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥600 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 600 이상,
t_prc_component_prices,3768,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥650 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 650 이상,
t_prc_component_prices,3772,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥650 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 650 이상,
t_prc_component_prices,3776,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥650 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 650 이상,
t_prc_component_prices,3780,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥700 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 700 이상,
t_prc_component_prices,3784,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥700 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 700 이상,
t_prc_component_prices,3788,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥700 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 700 이상,
t_prc_component_prices,3792,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥750 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 750 이상,
t_prc_component_prices,3796,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥750 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 750 이상,
t_prc_component_prices,3800,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥750 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 750 이상,
t_prc_component_prices,3804,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥800 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 800 이상,
t_prc_component_prices,3808,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥800 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 800 이상,
t_prc_component_prices,3812,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥800 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 800 이상,
t_prc_component_prices,3816,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥850 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 850 이상,
t_prc_component_prices,3820,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥850 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 850 이상,
t_prc_component_prices,3824,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥850 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 850 이상,
t_prc_component_prices,3828,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥900 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 900 이상,
t_prc_component_prices,3832,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥900 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 900 이상,
t_prc_component_prices,3836,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥900 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 900 이상,
t_prc_component_prices,3840,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥950 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 950 이상,
t_prc_component_prices,3844,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥950 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 950 이상,
t_prc_component_prices,3848,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥950 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 950 이상,
t_prc_component_prices,3852,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥1000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 1000 이상,
t_prc_component_prices,3856,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥1000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 1000 이상,
t_prc_component_prices,3860,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥1000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 1000 이상,
t_prc_component_prices,3864,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥1500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 1500 이상,
t_prc_component_prices,3868,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥1500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 1500 이상,
t_prc_component_prices,3872,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥1500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 1500 이상,
t_prc_component_prices,3876,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥2000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 2000 이상,
t_prc_component_prices,3880,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥2000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 2000 이상,
t_prc_component_prices,3884,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥2000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 2000 이상,
t_prc_component_prices,3888,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥2500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 2500 이상,
t_prc_component_prices,3892,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥2500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 2500 이상,
t_prc_component_prices,3896,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥2500 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 2500 이상,
t_prc_component_prices,3900,COMP_PCB_S2_30P,,"엽서북/100*150/양면/30P 수량≥3000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/100*150/양면/30P 수량 3000 이상,
t_prc_component_prices,3904,COMP_PCB_S2_30P,,"엽서북/150*100/양면/30P 수량≥3000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/150*100/양면/30P 수량 3000 이상,
t_prc_component_prices,3908,COMP_PCB_S2_30P,,"엽서북/135*135/양면/30P 수량≥3000 (페이지=comp흡수 차원부재, 면=comp흡수)",엽서북/135*135/양면/30P 수량 3000 이상,
t_prc_component_prices,3389,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥20 단순가,포토카드(대량제작) 총제작수량 20 이상 단순가,
t_prc_component_prices,3390,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥40 단순가,포토카드(대량제작) 총제작수량 40 이상 단순가,
t_prc_component_prices,3391,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥60 단순가,포토카드(대량제작) 총제작수량 60 이상 단순가,
t_prc_component_prices,3392,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥80 단순가,포토카드(대량제작) 총제작수량 80 이상 단순가,
t_prc_component_prices,3393,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥100 단순가,포토카드(대량제작) 총제작수량 100 이상 단순가,
t_prc_component_prices,3394,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥120 단순가,포토카드(대량제작) 총제작수량 120 이상 단순가,
t_prc_component_prices,3395,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥140 단순가,포토카드(대량제작) 총제작수량 140 이상 단순가,
t_prc_component_prices,3396,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥160 단순가,포토카드(대량제작) 총제작수량 160 이상 단순가,
t_prc_component_prices,3397,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥180 단순가,포토카드(대량제작) 총제작수량 180 이상 단순가,
t_prc_component_prices,3398,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥200 단순가,포토카드(대량제작) 총제작수량 200 이상 단순가,
t_prc_component_prices,3399,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥220 단순가,포토카드(대량제작) 총제작수량 220 이상 단순가,
t_prc_component_prices,3400,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥240 단순가,포토카드(대량제작) 총제작수량 240 이상 단순가,
t_prc_component_prices,3401,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥260 단순가,포토카드(대량제작) 총제작수량 260 이상 단순가,
t_prc_component_prices,3402,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥280 단순가,포토카드(대량제작) 총제작수량 280 이상 단순가,
t_prc_component_prices,3403,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥300 단순가,포토카드(대량제작) 총제작수량 300 이상 단순가,
t_prc_component_prices,3404,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥320 단순가,포토카드(대량제작) 총제작수량 320 이상 단순가,
t_prc_component_prices,3405,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥340 단순가,포토카드(대량제작) 총제작수량 340 이상 단순가,
t_prc_component_prices,3406,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥360 단순가,포토카드(대량제작) 총제작수량 360 이상 단순가,
t_prc_component_prices,3407,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥380 단순가,포토카드(대량제작) 총제작수량 380 이상 단순가,
t_prc_component_prices,3408,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥400 단순가,포토카드(대량제작) 총제작수량 400 이상 단순가,
t_prc_component_prices,3409,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥420 단순가,포토카드(대량제작) 총제작수량 420 이상 단순가,
t_prc_component_prices,3410,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥440 단순가,포토카드(대량제작) 총제작수량 440 이상 단순가,
t_prc_component_prices,3411,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥460 단순가,포토카드(대량제작) 총제작수량 460 이상 단순가,
t_prc_component_prices,3412,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥480 단순가,포토카드(대량제작) 총제작수량 480 이상 단순가,
t_prc_component_prices,3413,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥500 단순가,포토카드(대량제작) 총제작수량 500 이상 단순가,
t_prc_component_prices,3414,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥600 단순가,포토카드(대량제작) 총제작수량 600 이상 단순가,
t_prc_component_prices,3415,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥700 단순가,포토카드(대량제작) 총제작수량 700 이상 단순가,
t_prc_component_prices,3416,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥800 단순가,포토카드(대량제작) 총제작수량 800 이상 단순가,
t_prc_component_prices,3417,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥900 단순가,포토카드(대량제작) 총제작수량 900 이상 단순가,
t_prc_component_prices,3418,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1000 단순가,포토카드(대량제작) 총제작수량 1000 이상 단순가,
t_prc_component_prices,3419,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1100 단순가,포토카드(대량제작) 총제작수량 1100 이상 단순가,
t_prc_component_prices,3420,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1200 단순가,포토카드(대량제작) 총제작수량 1200 이상 단순가,
t_prc_component_prices,3421,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1300 단순가,포토카드(대량제작) 총제작수량 1300 이상 단순가,
t_prc_component_prices,3422,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1400 단순가,포토카드(대량제작) 총제작수량 1400 이상 단순가,
t_prc_component_prices,3423,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1500 단순가,포토카드(대량제작) 총제작수량 1500 이상 단순가,
t_prc_component_prices,3424,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1600 단순가,포토카드(대량제작) 총제작수량 1600 이상 단순가,
t_prc_component_prices,3425,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1700 단순가,포토카드(대량제작) 총제작수량 1700 이상 단순가,
t_prc_component_prices,3426,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1800 단순가,포토카드(대량제작) 총제작수량 1800 이상 단순가,
t_prc_component_prices,3427,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥1900 단순가,포토카드(대량제작) 총제작수량 1900 이상 단순가,
t_prc_component_prices,3428,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2000 단순가,포토카드(대량제작) 총제작수량 2000 이상 단순가,
t_prc_component_prices,3429,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2100 단순가,포토카드(대량제작) 총제작수량 2100 이상 단순가,
t_prc_component_prices,3430,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2200 단순가,포토카드(대량제작) 총제작수량 2200 이상 단순가,
t_prc_component_prices,3431,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2300 단순가,포토카드(대량제작) 총제작수량 2300 이상 단순가,
t_prc_component_prices,3432,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2400 단순가,포토카드(대량제작) 총제작수량 2400 이상 단순가,
t_prc_component_prices,3433,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2500 단순가,포토카드(대량제작) 총제작수량 2500 이상 단순가,
t_prc_component_prices,3434,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2600 단순가,포토카드(대량제작) 총제작수량 2600 이상 단순가,
t_prc_component_prices,3435,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2700 단순가,포토카드(대량제작) 총제작수량 2700 이상 단순가,
t_prc_component_prices,3436,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2800 단순가,포토카드(대량제작) 총제작수량 2800 이상 단순가,
t_prc_component_prices,3437,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥2900 단순가,포토카드(대량제작) 총제작수량 2900 이상 단순가,
t_prc_component_prices,3438,COMP_PHOTOCARD_BULK,,포토카드(대량제작) 총제작수량≥3000 단순가,포토카드(대량제작) 총제작수량 3000 이상 단순가,
t_prc_component_prices,3440,COMP_PHOTOCARD_CLEAR_SET,,"투명포토카드(20장1세트) 세트단가 (1세트=20장→bdl_qty=20, 55x86=SIZ_000012, 세트단위)",투명포토카드(20장1세트) 세트단가,
t_prc_component_prices,3439,COMP_PHOTOCARD_SET,,"포토카드(20장1세트) 세트단가 (1세트=20장→bdl_qty=20, 55x86=SIZ_000012, 세트단위)",포토카드(20장1세트) 세트단가,
t_prc_component_prices,4792,COMP_POSTER_ACRYLSTK_GLOSS,,"아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/290 x 90 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000324 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/290 x 90 mm 완제품가[유광/미러],
t_prc_component_prices,4793,COMP_POSTER_ACRYLSTK_GLOSS,,"아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/290 x 190 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000325 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/290 x 190 mm 완제품가[유광/미러],
t_prc_component_prices,4794,COMP_POSTER_ACRYLSTK_GLOSS,,"아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/390 x 290 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000326 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/390 x 290 mm 완제품가[유광/미러],
t_prc_component_prices,4795,COMP_POSTER_ACRYLSTK_GLOSS,,"아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/590 x 390 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000327 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/유광 (화이트 / 블랙)/590 x 390 mm 완제품가[유광/미러],
t_prc_component_prices,4796,COMP_POSTER_ACRYLSTK_MIRROR,,"아크릴스티커(유광/미러)/미러 (골드/실버)/290 x 90 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000324 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/미러 (골드/실버)/290 x 90 mm 완제품가[유광/미러],
t_prc_component_prices,4797,COMP_POSTER_ACRYLSTK_MIRROR,,"아크릴스티커(유광/미러)/미러 (골드/실버)/290 x 190 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000325 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/미러 (골드/실버)/290 x 190 mm 완제품가[유광/미러],
t_prc_component_prices,4798,COMP_POSTER_ACRYLSTK_MIRROR,,"아크릴스티커(유광/미러)/미러 (골드/실버)/390 x 290 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000326 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/미러 (골드/실버)/390 x 290 mm 완제품가[유광/미러],
t_prc_component_prices,4799,COMP_POSTER_ACRYLSTK_MIRROR,,"아크릴스티커(유광/미러)/미러 (골드/실버)/590 x 390 mm 완제품가[유광/미러] (중첩서브제품 추출결함보정, 라이브 siz SIZ_000327 실코드, 완제품비.06, PRD_000142,PRD_000143)",아크릴스티커(유광/미러)/미러 (골드/실버)/590 x 390 mm 완제품가[유광/미러],
t_prc_component_prices,4240,COMP_POSTER_ADH_CLEAR_PVC,,"접착투명포스터(투명PVC) 가로600mm×세로1800mm 완제품가[출력가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",접착투명포스터(투명PVC) 가로600mm×세로1800mm 완제품가[출력가],
t_prc_component_prices,4188,COMP_POSTER_ADH_WATERPROOF_PVC,,"접착방수포스터(PVC) 가로600mm×세로1800mm 완제품가[코팅포함가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",접착방수포스터(PVC) 가로600mm×세로1800mm 완제품가[코팅포함가],
t_prc_component_prices,4292,COMP_POSTER_ARTFABRIC_GRAPHIC,,"아트패브릭포스터(그래픽천) 가로600mm×세로1800mm 완제품가[출력가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",아트패브릭포스터(그래픽천) 가로600mm×세로1800mm 완제품가[출력가],
t_prc_component_prices,4084,COMP_POSTER_ARTPAPER_MATTE,,"아트페이퍼포스터(매트지) 가로900mm×세로1200mm 완제품가[출력가] (라이브 siz SIZ_000320 실코드, 완제품비.06)",아트페이퍼포스터(매트지) 가로900mm×세로1200mm 완제품가[출력가],
t_prc_component_prices,4091,COMP_POSTER_ARTPAPER_MATTE,,"아트페이퍼포스터(매트지) 가로600mm×세로1800mm 완제품가[출력가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",아트페이퍼포스터(매트지) 가로600mm×세로1800mm 완제품가[출력가],
t_prc_component_prices,4045,COMP_POSTER_ARTPRINT_PHOTO,,"아트프린트포스터(인화지) 가로600mm×세로1800mm 완제품가[코팅포함가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",아트프린트포스터(인화지) 가로600mm×세로1800mm 완제품가[코팅포함가],
t_prc_component_prices,4702,COMP_POSTER_BANNER_MESH,,"메쉬현수막 가로900mm×세로900mm 완제품가[출력가] (라이브 siz SIZ_000323 실코드, 완제품비.06)",메쉬현수막 가로900mm×세로900mm 완제품가[출력가],
t_prc_component_prices,4708,COMP_POSTER_BANNER_MESH,,"메쉬현수막 가로900mm×세로1200mm 완제품가[출력가] (라이브 siz SIZ_000320 실코드, 완제품비.06)",메쉬현수막 가로900mm×세로1200mm 완제품가[출력가],
t_prc_component_prices,4612,COMP_POSTER_BANNER_NORMAL,,"일반현수막 가로900mm×세로900mm 완제품가[출력가] (라이브 siz SIZ_000323 실코드, 완제품비.06)",일반현수막 가로900mm×세로900mm 완제품가[출력가],
t_prc_component_prices,4620,COMP_POSTER_BANNER_NORMAL,,"일반현수막 가로1500mm×세로1000mm 완제품가[출력가] (라이브 siz SIZ_000403 실코드, 완제품비.06)",일반현수막 가로1500mm×세로1000mm 완제품가[출력가],
t_prc_component_prices,4622,COMP_POSTER_BANNER_NORMAL,,"일반현수막 가로900mm×세로1200mm 완제품가[출력가] (라이브 siz SIZ_000320 실코드, 완제품비.06)",일반현수막 가로900mm×세로1200mm 완제품가[출력가],
t_prc_component_prices,4396,COMP_POSTER_CANVAS_FABRIC,,"캔버스패브릭포스터 가로600mm×세로1800mm 완제품가[출력가] (라이브 siz SIZ_000321 실코드, 완제품비.06)",캔버스패브릭포스터 가로600mm×세로1800mm 완제품가[출력가],
t_prc_component_prices,4595,COMP_POSTER_CANVAS_HANGING,,"캔버스행잉포스터 A4 수량≥1 완제품가[출력+가공(오버로크) 포함가] (라이브 siz SIZ_000258 실코드, 완제품비.06)",캔버스행잉포스터 A4 수량 1 이상 완제품가[출력+가공(오버로크) 포함가],
t_prc_component_prices,4596,COMP_POSTER_CANVAS_HANGING,,"캔버스행잉포스터 A3 수량≥1 완제품가[출력+가공(오버로크) 포함가] (라이브 siz SIZ_000315 실코드, 완제품비.06)",캔버스행잉포스터 A3 수량 1 이상 완제품가[출력+가공(오버로크) 포함가],
